"first_name","gender"
"Voltairine","NA"
"Henry","male"
"7Benjamin","NA"
"Gertrude","female"
"Erwin","male"
"Whom","NA"
"Mario","male"
"C.","NA"
"Farley","NA"
"Frank","male"
"Sarah","female"
"Sarah","female"
"Elisha","male"
"Pierce","male"
"Clarissa","female"
"Kirtland","NA"
"Hiram","male"
"Relief","NA"
"Elizabeth","female"
"Robert","male"
"Mahonri","male"
"Charles","male"
"George","male"
"Elder","male"
"Sophia","female"
"Jane","female"
"H.","NA"
"Susan","female"
"Levi","male"
"Louisa","female"
"L.","NA"
"Susa","NA"
"Deiadama","NA"
"James","male"
"Mormon","NA"
"Ortentia","NA"
"William","male"
"Ezra","male"
"Truman","male"
"Bishop","male"
"Daniel","male"
"Matthew","male"
"Daniel","male"
"Mary","female"
"Andrew","male"
"Joseph","male"
"Shepard","male"
"Bishop","male"
"Philemon","male"
"William","male"
"Stephen","male"
"Daniel","male"
"Elias","male"
"MARY","female"
"Jessie","female"
"William","male"
"Francois","male"
"Daniel","male"
"Robert","male"
"W.","NA"
"Theodore","male"
"Max","male"
"Isaac","male"
"William","male"
"Denny","male"
"Stephen","male"
"WILLIAM","male"
"George","male"
"Aurelio","male"
"Thomas","male"
"Harold","male"
"Louis","male"
"Richard","male"
"Bishop","male"
"Clifton","male"
"Susan","female"
"Linda","female"
"Andre","male"
"Joseph","male"
"the","NA"
"Howard","male"
"Josiah","male"
"Henry","male"
"Eudocia","NA"
"Ivan","male"
"Wilson","male"
"LONE","NA"
"William","male"
"Dallin","male"
"Custer","NA"
"Mary","female"
"William","male"
"David","male"
"LINDA","female"
"Jesse","male"
"Kay","female"
"Roger","male"
"Roger","male"
"Michael","male"
"Septimus","NA"
"Clare","female"
"Linda","female"
"Andrew","male"
"White","NA"
"John","male"
"Bishop","male"
"Matthew","male"
"Eddie","male"
"Peggy","female"
"Vance","male"
"Othniel","NA"
"Mody","NA"
"Thomas","male"
"Helen","female"
"Mormonens","NA"
"Frank","male"
"Harry","male"
"Harry","male"
"Wanda","female"
"M.","NA"
"Harry","male"
"A.","NA"
"Victor","male"
"W.","NA"
"William","male"
"Frederick","male"
"Hobart","NA"
"Norman","male"
"Venus","female"
"Souvenir","NA"
"Albert","male"
"Lillian","female"
"Aaron","male"
"Olga","female"
"David","male"
"Willis","male"
"William","male"
"William","male"
"James","male"
"Frank","male"
"Betty","female"
"Hazel","female"
"John","male"
"Reed","male"
"DeWitt","male"
"Eleanor","female"
"Willard","male"
"Norman","male"
"Marjorie","female"
"Mary","female"
"Loretta","female"
"Norman","male"
"George","male"
"J.","NA"
"Marie","female"
"Jimmie","male"
"Russell","male"
"Jean","male"
"Louella","NA"
"Max","male"
"Orestes","NA"
"Allen","male"
"Edgar","male"
"this","NA"
"Eliza","female"
"Zina","female"
"Maw","NA"
"Parent","NA"
"Campbellite","NA"
"E.R.","NA"
"Sarah","female"
"D.","NA"
"Charles","male"
"Mary","female"
"S.","NA"
"Ellerbeck","NA"
"Alice","female"
"George","male"
"S.","NA"
"Ada","female"
"Theodore","male"
"Heinrich","male"
"Herman","male"
"Carl","male"
"Eleanor","female"
"Lizzie","female"
"William","male"
"Sister","NA"
"May","female"
"A.J.","NA"
"Walt","male"
"Carrie","female"
"Lizzie","female"
"W.A.","NA"
"J.","NA"
"Mary","female"
"Abigail","female"
"Ellen","female"
"J.V.","NA"
"Conrad","male"
"the","NA"
"Charles","male"
"Fanny","female"
"Torleif","NA"
"Bertha","female"
"Grace","female"
"Arnold","male"
"William","male"
"L.T.","NA"
"Roy","male"
"Andrew","male"
"Lena","female"
"Ann","female"
"Wop","NA"
"Jap","NA"
"Doctors","NA"
"Heber","male"
"James","male"
"John","male"
"J.L.","NA"
"William","male"
"Guiseppe","male"
"John","male"
"J.S.","NA"
"John","male"
"Joe","male"
"W.","NA"
"William","male"
"William","male"
"C.","NA"
"Virginio","NA"
"George","male"
"James","male"
"Charles","male"
"David","male"
"C.W.","NA"
"G.W.","NA"
"Con","NA"
"JOSEPH","male"
"Christian","male"
"John","male"
"Yakov","male"
"Danye","NA"
"George","male"
"Milan","male"
"Stanko","NA"
"Born","NA"
"Mikhail","male"
"John","male"
"A.","NA"
"Joseph","male"
"Societa","NA"
"Americanization","NA"
"Corriere","NA"
"Societa","NA"
"Italiana","NA"
"John","male"
"Dante","male"
"Fatevi","NA"
"Antonio","male"
"Log","NA"
"Stone","male"
"Brick","NA"
"William","male"
"Canute","NA"
"Peter","male"
"Asher","male"
"Minard","NA"
"William","male"
"A.","NA"
"Calvert","male"
"Episcopal","NA"
"John","male"
"Thomas","male"
"Orson","male"
"William","male"
"Richard","male"
"Charles","male"
"Vincent","male"
"the","NA"
"Richard","male"
"Frederick","male"
"PAUL","male"
"Zerviah","NA"
"William","male"
"Elijah","male"
"William","male"
"as","NA"
"Daniel","male"
"Amussen","NA"
"Folsom","NA"
"Truman","male"
"Samuel","male"
"Reuben","male"
"Jens","male"
"John","male"
"Miss","NA"
"William","male"
"Honorable","NA"
"Andrew","male"
"Hans","male"
"Joe","male"
"Ane","female"
"Niels","male"
"Lyman","male"
"Mary","female"
"Isaac","male"
"Jens","male"
"James","male"
"Initially","NA"
"Lorena","female"
"James","male"
"Elizabeth","female"
"Maryann","female"
"Elizabeth","female"
"Jens","male"
"Robert","male"
"Jake","male"
"Ole","male"
"Kathleen","female"
"Kathleen","female"
"Lyman","male"
"Dwight","male"
"Charles","male"
"Joseph","male"
"Joseph","male"
"Richard","male"
"John","male"
"Jonathan","male"
"Willard","male"
"ALLEN","male"
"Gothic","NA"
"Simplified","NA"
"Combination","NA"
"Concrete","NA"
"Elizabethan","NA"
"JOSEPH","male"
"Edward","male"
"John","male"
"Mary","female"
"Jennie","female"
"Jesse","male"
"Charles","male"
"Robert","male"
"Elliot","male"
"D.","NA"
"George","male"
"Theodore","male"
"Gill","male"
"Mary","female"
"William","male"
"George","male"
"Quincy","male"
"Robert","male"
"George","male"
"Samuel","male"
"John","male"
"John","male"
"Saint","male"
"Mother","NA"
"James","male"
"Archbishop","NA"
"Sister","NA"
"Helena","female"
"Mother","NA"
"Rose","female"
"Mother","NA"
"Mother","NA"
"Mother","NA"
"William","male"
"Edward","male"
"Edward","male"
"Pere","NA"
"J.","NA"
"J.","NA"
"Thomas","male"
"Thomas","male"
"John","male"
"George","male"
"Saint","male"
"Joseph","male"
"Monsignor","NA"
"Monsignor","NA"
"Saint","male"
"J.","NA"
"Saint","male"
"Bishop","male"
"Superintendent","NA"
"Harold","male"
"Mildred","female"
"M.","NA"
"Mary","female"
"Sophia","female"
"Elmina","NA"
"Young","male"
"Ellen","female"
"J.","NA"
"Nathaniel","male"
"David","male"
"David","male"
"Alexander","male"
"John","male"
"William","male"
"Jonathan","male"
"Gunmaker","NA"
"Robert","male"
"Frederick","male"
"E.H.","NA"
"W.","NA"
"James","male"
"William","male"
"Stephen","male"
"John","male"
"Kitchen","NA"
"George","male"
"Daniel","male"
"Archibald","NA"
"Stephen","male"
"LYMAN","male"
"Frederick","male"
"George","male"
"O.J.","NA"
"Phil","male"
"Daniel","male"
"Adam","male"
"Bishop","male"
"W.","NA"
"A.","NA"
"bald","NA"
"Michel","male"
"Wizard","NA"
"Daniel","male"
"FRED","male"
"Barney","NA"
"Thomas","male"
"W.J.","NA"
"R.","NA"
"Charles","male"
"Hurd","NA"
"Said","male"
"Lewis","male"
"Timothy","male"
"Samuel","male"
"STANFORD","male"
"Alderman","NA"
"J.","NA"
"Abram","male"
"Ezra","male"
"A.","NA"
"Bishop","male"
"J.","NA"
"P.","NA"
"John","male"
"Nathan","male"
"C.","NA"
"Ulysses","male"
"Again","NA"
"Arthur","male"
"Robert","male"
"Assessor","NA"
"David","male"
"Jessie","female"
"Burton","male"
"J.","NA"
"LAWRENCE","male"
"James","male"
"W.","NA"
"William","male"
"George","male"
"George","male"
"John","male"
"Edward","male"
"David","male"
"Charles","male"
"John","male"
"W.","NA"
"William","male"
"J.","NA"
"A.","NA"
"H.","NA"
"H.","NA"
"Jehiel","male"
"L.","NA"
"Dobson","NA"
"Brigham","male"
"J.","NA"
"F.","NA"
"F.","NA"
"Howard","male"
"John","male"
"James","male"
"Bp","NA"
"Bishop","male"
"Apostles","NA"
"Joseph","male"
"Leonard","male"
"Charles","male"
"James","male"
"Abel","male"
"LOREEN","female"
"Loreen","female"
"Roy","male"
"Roy","male"
"Ezra","male"
"Nicholas","male"
"Blake","male"
"Lorin","female"
"Jim","male"
"Byron","male"
"Fred","male"
"Lavell","male"
"Mary","female"
"William","male"
"Thomas","male"
"Francis","male"
"Gus","male"
"William","male"
"Jim","male"
"Billie","female"
"Alfred","male"
"Richard","male"
"John","male"
"RONALD","male"
"Elias","male"
"Alexander","male"
"Mormons","NA"
"S.","NA"
"W.","NA"
"Andrew","male"
"Helgar","NA"
"Paul","male"
"Gus","male"
"Joseph","male"
"GUS","male"
"Jewell","female"
"Alfred","male"
"E.","NA"
"J.","NA"
"J.","NA"
"Warden","NA"
"Guy","male"
"Fremont","NA"
"Philo","NA"
"Ardelle","NA"
"J.","NA"
"RICHARD","male"
"William","male"
"Bill","male"
"Lorin","female"
"P.","NA"
"C.","NA"
"C.","NA"
"Carrie","female"
"W.","NA"
"James","male"
"Painted","NA"
"Carl","male"
"C.","NA"
"Luke","male"
"Ralph","male"
"George","male"
"Adiel","male"
"Golden","male"
"L.R.","NA"
"Golden","male"
"Theodore","male"
"Joe","male"
"L.","NA"
"L.","NA"
"Presidents","NA"
"Neither","NA"
"Tony","male"
"John","male"
"Sergeant","NA"
"James","male"
"T.","NA"
"JUSTIN","male"
"Claire","female"
"Roger","male"
"F.J.","NA"
"Robert","male"
"James","male"
"Mary","female"
"Apostle","NA"
"RICHARD","male"
"John","male"
"P.","NA"
"Jno","NA"
"Joseph","male"
"KANE","male"
"Levi","male"
"Jane","female"
"Aunt","NA"
"Mary","female"
"Wm","NA"
"Wm","NA"
"Bro","NA"
"Fredrick","male"
"Jacob","male"
"Cousin","NA"
"Kanarrah","NA"
"Found","NA"
"Mr","NA"
"Thos","NA"
"Chamois","NA"
"Choppers,—John","NA"
"Charles","male"
"Bros","NA"
"KARL","male"
"Conrad","male"
"Menno","male"
"Conrad","male"
"R.","NA"
"Egghead","NA"
"Frank","male"
"Drew","male"
"Robert","male"
"George","male"
"David","male"
"Clement","male"
"Frederica","female"
"lowland","NA"
"Louis","male"
"John","male"
"Finley","male"
"John","male"
"W.","NA"
"O.","NA"
"JAMES","male"
"Edward","male"
"Archives","NA"
"Alfred","male"
"Richard","male"
"William","male"
"Joel","male"
"xx","NA"
"D.","NA"
"Hiram","male"
"Pierre","male"
"Apostle","NA"
"Richard","male"
"Hyrum","male"
"LAURENCE","male"
"Tasker","NA"
"Andrieus","NA"
"Oswald","male"
"Ernest","male"
"Roger","male"
"Louis","male"
"Frank","male"
"Paul","male"
"Cameron","male"
"Moorfield","NA"
"Foggy","NA"
"Mary","female"
"John","male"
"Mary","female"
"Robert","male"
"Alex","male"
"John","male"
"James","male"
"Matthew","male"
"Nelson","male"
"Jonathan","male"
"Thomas","male"
"William","male"
"Pat","male"
"Isaac","male"
"Frank","male"
"FREDERICK","male"
"Margaret","female"
"Sarah","female"
"Edward","male"
"Daniel","male"
"Hugh","male"
"R.","NA"
"Jacob","male"
"E.","NA"
"Emily","female"
"Helen","female"
"Joseph","male"
"Upon","NA"
"Sam","male"
"Elizabeth","female"
"Delila","female"
"Fremont","NA"
"NEVADA","female"
"Sarah","female"
"Emily","female"
"William","male"
"Donald","male"
"Thomas","male"
"Irving","male"
"Jessie","female"
"James","male"
"Thomas","male"
"C.","NA"
"Roderick","male"
"J.","NA"
"Matako","NA"
"Mayor","NA"
"Haphazard","NA"
"cordon","male"
"Thomas","male"
"Edward","male"
"Bray","male"
"John","male"
"John","male"
"Alfred","male"
"O.","NA"
"Hampton","male"
"cordon","male"
"Isaac","male"
"Benjamin","male"
"John","male"
"Robert","male"
"M.","NA"
"Charles","male"
"Rolla","NA"
"John","male"
"Mike","male"
"Varro","NA"
"Nick","male"
"R.","NA"
"Frank","male"
"Charles","male"
"Sheriff","male"
"O.","NA"
"MELVIN","male"
"George","male"
"James","male"
"Manti","NA"
"LARRY","male"
"J.","NA"
"John","male"
"S.","NA"
"Donald","male"
"J.","NA"
"Fred","male"
"M.","NA"
"R.","NA"
"Henry","male"
"Edgar","male"
"A.","NA"
"Michael","male"
"E.","NA"
"Frays","NA"
"Ari","male"
"Haniel","NA"
"Lyle","male"
"caida","NA"
"Leonela","female"
"Jose","male"
"Rebecca","female"
"Rebecca","female"
"Beckie","NA"
"Beckie","NA"
"La","female"
"Marie","female"
"Agustinita","NA"
"PAUL","male"
"John","male"
"Remember","NA"
"Elbert","male"
"Robert","male"
"Inez","female"
"Pearson","male"
"Mark","male"
"Sidney","female"
"Stanley","male"
"Max","male"
"Warren","male"
"Richard","male"
"Pearl","female"
"Gordon","male"
"Wilhelm","male"
"Louis","male"
"Lucian","male"
"Camera","female"
"John","male"
"Lewis","male"
"Said","male"
"Marsena","NA"
"John","male"
"William","male"
"M.","NA"
"Frederick","male"
"C.","NA"
"L.","NA"
"Olive","female"
"Charles","male"
"Mary","female"
"James","male"
"CHARLIE","male"
"James","male"
"Henry","male"
"S.","NA"
"Carleton","male"
"George","male"
"Freeman","male"
"Franklin","male"
"J.","NA"
"Left","NA"
"H.","NA"
"canyon","male"
"Cooper","male"
"W.","NA"
"Tom","male"
"Irum","NA"
"Lone","NA"
"Ute","NA"
"Orson","male"
"Gordon","male"
"Gordon","male"
"Bob","male"
"Reached","NA"
"Frank}","NA"
"Mrs","NA"
"Navajo","NA"
"Cascade","NA"
"Navajo","NA"
"Kane","male"
"FAWN","female"
"barren","NA"
"John","male"
"MARK","male"
"John","male"
"David","male"
"B.","NA"
"Walter","male"
"J.","NA"
"D.","NA"
"Joseph,","NA"
"Malay","NA"
"Haven","female"
"Charles","male"
"Elder","male"
"Solomona","NA"
"Abraham","male"
"Walter","male"
"A.","NA"
"Robert","male"
"R.","NA"
"GLEN","male"
"William","male"
"Joseph","male"
"Joseph","male"
"Robert","male"
"Robert","male"
"D.","NA"
"Edward","male"
"RICHARD","male"
"Sam","male"
"the","NA"
"KARL","male"
"George","male"
"Abraham","male"
"Guadalupe","female"
"Miguel","male"
"Ann","female"
"Jennie","female"
"W.","NA"
"Michael","male"
"Perfecto","male"
"Antonio","male"
"Inocencio","male"
"Sister","NA"
"Maria","female"
"Charlie","male"
"John","male"
"John","male"
"Ramon","male"
"Ignatius","male"
"Fathers","NA"
"Willie","male"
"James","male"
"Cathedral","NA"
"John","male"
"Carol","female"
"William","male"
"Manuel","male"
"Oliver","male"
"Patrick","male"
"Luis","male"
"George","male"
"Marybelle","NA"
"Virginia","female"
"String","NA"
"Julius","male"
"Galen","male"
"William","male"
"Ewell","NA"
"Clarence","male"
"Bishop","male"
"H.","NA"
"Ruel","male"
"Joseph","male"
"Rosie","female"
"Steve","male"
"John","male"
"Mary","female"
"Jack","male"
"Willis","male"
"Helen","female"
"Fred","male"
"Shirley","female"
"Nick","male"
"Elizabeth","female"
"Elizabeth","female"
"John","male"
"Iris","female"
"Delbert","male"
"Herbert","male"
"Occupant","NA"
"J.","NA"
"Ferdinand","male"
"Milton","male"
"Gary","male"
"Jay","male"
"Gary","male"
"Robert","male"
"Ephraim","male"
"Ephraim","male"
"L.","NA"
"Volumes","NA"
"Edward","male"
"William","male"
"Dello","NA"
"Soon","NA"
"William","male"
"Mary","female"
"Utahn","NA"
"John","male"
"Cotton","male"
"M.","NA"
"CHARLES","male"
"George","male"
"Robert","male"
"James","male"
"Elliott","male"
"Forgotten","NA"
"Jonathan","male"
"Henry","male"
"Permelia","NA"
"Isaac","male"
"Mary","female"
"William","male"
"Alden","male"
"Horton","NA"
"Emma","female"
"Bishop","male"
"Frank","male"
"Ira","male"
"Frihoff","NA"
"Joseph","male"
"Lydia","female"
"John","male"
"A.","NA"
"William","male"
"John","male"
"Almon","NA"
"JAMES","male"
"Lars","male"
"Jens","male"
"Peter","male"
"Chris","male"
"Chris","male"
"Boyd","male"
"Boyd","male"
"Boyd","male"
"Little","male"
"Headed","NA"
"Peg","NA"
"Peggy","female"
"Bushel","NA"
"Bill","male"
"Bottle","NA"
"Jim","male"
"Charley","female"
"Toe","NA"
"Tute","NA"
"Grin","NA"
"Grinning","NA"
"John","male"
"Perty","NA"
"Roarin","NA"
"Andrew","male"
"Absolutely","NA"
"Frist","NA"
"Danish","male"
"Rich","male"
"Ray","male"
"Seenie","NA"
"Hardscrabble","NA"
"Chris","male"
"Pete","male"
"Niels","male"
"Shoemaker","NA"
"Fiddler","NA"
"Bootlegger","NA"
"Sheepherder","NA"
"Miller","male"
"Miller","male"
"Midwife","NA"
"Chris","male"
"Carpenter","NA"
"Chris","male"
"Martha","female"
"Emmy","female"
"Mary","female"
"Soren","male"
"Sweet","NA"
"Al","male"
"Hans","male"
"Hans","male"
"Alphabet","NA"
"James","male"
"James","male"
"Scrook","NA"
"Henry","male"
"Rosa","female"
"Hazel","female"
"Chris","male"
"Fred","male"
"Will","male"
"a","NA"
"John","male"
"Annie","female"
"Jacob","male"
"Jake","male"
"John","male"
"CO","NA"
"Margery","female"
"Jordan","male"
"O.","NA"
"Betsy","female"
"Elizabeth","female"
"Sina","male"
"Nathan","male"
"Vilate","NA"
"Miles","male"
"Dan","male"
"Jasper","male"
"Esther","female"
"Mary","female"
"Reuben","male"
"Samuel","male"
"Jack","male"
"Daniel","male"
"John","male"
"Benjamin","male"
"Kate","female"
"Mary","female"
"William","male"
"Thomas","male"
"Jim","male"
"Clinton","male"
"Tom","male"
"N.","NA"
"William","male"
"William","male"
"Williams","male"
"RALPH","male"
"Hans","male"
"Robert","male"
"Joe","male"
"Louis","male"
"J.","NA"
"Leone","NA"
"Ruggerio","NA"
"Karl","male"
"Gene","male"
"Clarence","male"
"Paul","male"
"Mario","male"
"Mario","male"
"Gerhard","NA"
"Robert","male"
"Gertrude","female"
"Floyd","male"
"James","male"
"Ted","male"
"Weber","NA"
"Southern","NA"
"J.","NA"
"ROBERT","male"
"Milton","male"
"James","male"
"Hon","NA"
"Pedro","male"
"F.","NA"
"J.","NA"
"A.","NA"
"Servant","NA"
"George","male"
"J.J.","NA"
"J.","NA"
"Cyrus","male"
"James","male"
"Red","NA"
"Navajo","NA"
"La","female"
"Datil","NA"
"Hastiin","NA"
"Yaago","NA"
"Daghaa","NA"
"Mitchell","male"
"Denis","male"
"S.","NA"
"S.","NA"
"N.","NA"
"Navajo","NA"
"PETE","male"
"Totsohnii","NA"
"R.","NA"
"a","NA"
"Asdzaa","NA"
"Hastiin","NA"
"TED","male"
"Robert","male"
"Said","male"
"John","male"
"Superintendent","NA"
"George","male"
"H.","NA"
"William","male"
"Thomas","male"
"Thales","male"
"Marion","female"
"Tom","male"
"THOMAS","male"
"Walter","male"
"THOMAS","male"
"William","male"
"A.","NA"
"A.","NA"
"S.","NA"
"Ransom","male"
"J.","NA"
"M.","NA"
"George","male"
"William","male"
"William","male"
"B.","NA"
"B.","NA"
"J.","NA"
"C.","NA"
"L.","NA"
"M.","NA"
"W.","NA"
"Albert","male"
"Arizona","female"
"Charles","male"
"Dairy","NA"
"STEPHEN","male"
"Frank","male"
"KENNETH","male"
"A.","NA"
"Reed","male"
"John","male"
"J.","NA"
"Richard","male"
"Joseph","male"
"George","male"
"Ethan","male"
"E.","NA"
"Fork","NA"
"W.","NA"
"J.","NA"
"C.","NA"
"Robert","male"
"Harriet","female"
"George","male"
"Austin","male"
"Benjamin","male"
"Aaron","male"
"George","male"
"Joseph","male"
"Andrew","male"
"Samuel","male"
"Risden","NA"
"Arthur","male"
"HENRY","male"
"J.","NA"
"POLITICAL","NA"
"H.","NA"
"D.","NA"
"J.","NA"
"Apostle","NA"
"C.","NA"
"G.","NA"
"Conrad","male"
"LEONARD","male"
"Raye","female"
"Darn","NA"
"Aretta","NA"
"Elder","male"
"M.","NA"
"Marie","female"
"John","male"
"Clara","female"
"Mary","female"
"Alan","male"
"Anna","female"
"Territory","NA"
"James","male"
"Morton","male"
"Nettie","female"
"Edward","male"
"Esther","female"
"John","male"
"T.","NA"
"Abigail","female"
"John","male"
"J.","NA"
"Saraph","NA"
"Harriet","female"
"Louise","female"
"H.","NA"
"Nelson","male"
"Porter","male"
"Charles","male"
"H.","NA"
"James","male"
"Beatrice","female"
"S.B.","NA"
"S.B.","NA"
"Mattie","female"
"Alfred","male"
"Georgia","female"
"Charilaos","NA"
"Nikos","male"
"Edgar","male"
"The","NA"
"Russell","male"
"Stephen","male"
"Dean","male"
"Phillips","male"
"Burton","male"
"Owen","male"
"the","NA"
"Klan","NA"
"MARY","female"
"Robert","male"
"Dominico","male"
"Joseph","male"
"Maude","female"
"James","male"
"Julia","female"
"Charles","male"
"John","male"
"Auld","NA"
"Welsh","NA"
"Lucy","female"
"Adolphe","NA"
"lesson","NA"
"Der","NA"
"Carl","male"
"Lucy","female"
"donna","female"
"gourmet","NA"
"Alec","male"
"Arthur","male"
"Ernest","male"
"Jennings","male"
"James","male"
"Alfred","male"
"Eleanor","female"
"Franklin","male"
"William","male"
"Ruth","female"
"Chiang","NA"
"Lila","female"
"Ethel","female"
"Harry","male"
"J.T.","NA"
"Alice","female"
"Lawrence","male"
"Lee","male"
"Joseph","male"
"Ernest","male"
"Helen","female"
"mar","female"
"Prince","male"
"Harry","male"
"Artemios","NA"
"Nick","male"
"Zack","male"
"Voler","NA"
"D.C.","NA"
"Louis","male"
"K.","NA"
"Maria","female"
"Gregory","male"
"G.","NA"
"William","male"
"Bruce","male"
"Tom","male"
"George","male"
"Nicholas","male"
"Louis","male"
"George","male"
"Gus","male"
"George","male"
"Sam","male"
"Andrew","male"
"Peter","male"
"Charles","male"
"James","male"
"George","male"
"Christ","male"
"Tom","male"
"Alex","male"
"Charles","male"
"George","male"
"John","male"
"Chris","male"
"Chris","male"
"Kost","NA"
"Con","NA"
"Ernest","male"
"James","male"
"Tony","male"
"Gus","male"
"John","male"
"Gus","male"
"Nick","male"
"Nick","male"
"Harry","male"
